date,tmean_c,tmean_n,tmax_c,tmax_flag,tmin_c,tmin_flag,prcp_mm,prcp_flag
1987-04-02,12.72,4,13.0,*,12.0,*,,
1987-04-03,19.56,9,26.0,*,15.0,*,0.0,I
1987-04-04,22.5,8,26.0,*,18.0,*,0.0,I
1987-04-06,20.28,4,23.0,*,17.0,*,0.0,I
1987-04-08,20.17,7,23.0,*,19.0,*,,
1987-04-09,20.78,5,24.0,*,17.0,*,,
1987-04-11,20.89,8,25.0,*,16.0,*,0.0,I
1987-04-13,24.39,5,32.0,*,18.0,*,,
1987-04-14,25.0,9,30.0,*,17.0,*,,
1987-04-15,22.0,5,24.0,*,20.0,*,0.0,I
1987-04-16,20.22,5,22.0,*,19.0,*,,
1987-04-17,19.78,5,21.0,*,18.0,*,0.0,I
1987-04-18,23.33,9,30.0,*,13.0,*,0.0,I
1987-04-19,23.61,5,28.0,*,19.0,*,0.0,I
1987-04-20,22.83,6,27.0,*,12.0,*,0.0,I
1987-04-21,18.0,6,25.0,*,11.0,*,0.0,I
1987-04-22,18.0,4,21.0,*,14.0,*,0.0,I
1987-04-23,16.5,4,19.0,*,13.0,*,0.0,I
1987-04-25,24.28,4,26.0,*,23.0,*,0.0,I
1987-04-28,17.61,5,19.0,*,15.0,*,,
1987-04-29,20.94,10,23.0,*,17.0,*,0.0,I
1987-05-01,25.56,6,31.22,*,12.0,*,0.0,I
1987-05-02,23.06,11,32.0,*,10.61,,0.0,G
1987-05-03,26.11,8,32.0,*,16.0,*,0.0,I
1987-05-04,24.17,10,32.0,*,17.0,*,0.0,I
1987-05-05,25.56,7,29.0,*,21.0,*,0.0,I
1987-05-06,21.94,12,27.0,*,17.0,*,0.0,I
1987-05-07,21.22,9,27.0,,12.0,*,0.0,G
1987-05-08,22.11,9,27.0,*,16.0,*,0.0,I
1987-05-09,20.61,17,27.61,,12.0,,0.0,G
1987-05-10,23.61,5,26.0,*,20.0,*,0.0,I
1987-05-11,23.39,6,28.0,*,20.0,*,0.0,I
1987-05-12,22.33,13,27.78,,17.78,,0.0,G
1987-05-13,22.33,18,28.0,*,18.0,,0.0,G
1987-05-14,21.11,18,28.0,,15.39,,0.0,G
1987-05-15,20.78,13,26.0,*,16.78,,0.0,G
1987-05-16,23.0,16,27.0,*,15.0,*,0.0,I
1987-05-17,22.17,16,29.39,*,10.61,,0.0,G
1987-05-18,21.56,15,29.0,*,10.0,*,0.0,I
1987-05-19,23.83,15,29.22,,19.72,*,0.0,G
1987-05-20,23.28,17,29.0,,16.39,,0.0,G
1987-05-21,23.33,14,29.39,*,16.0,*,0.0,I
1987-05-22,22.94,19,29.61,,15.22,,1.5,G
1987-05-23,22.17,16,28.61,,15.78,,0.0,G
1987-05-24,22.17,16,28.0,*,12.61,*,0.0,G
1987-05-25,21.72,17,28.22,,12.22,,0.0,G
1987-05-26,21.89,16,27.0,*,18.0,*,,
1987-05-27,20.33,15,28.0,,15.61,,19.3,G
1987-05-28,22.5,16,28.0,*,18.0,*,0.0,G
1987-05-29,23.22,14,29.0,*,17.0,,2.3,G
1987-05-30,24.06,18,29.39,,19.0,,0.0,G
1987-05-31,24.67,15,29.72,,18.28,,0.0,G
1987-06-01,23.22,14,30.0,*,17.61,,0.0,B
1987-06-02,23.28,15,29.0,*,19.0,*,,
1987-06-03,25.44,16,31.0,*,17.78,,0.0,G
1987-06-04,21.83,11,27.0,*,17.0,*,0.0,G
1987-06-05,23.72,7,27.0,*,16.0,*,0.0,I
1987-06-06,21.72,15,26.0,*,19.0,,0.0,H
1987-06-07,22.44,19,27.0,*,19.0,,0.5,A
1987-06-08,22.44,15,28.0,*,18.0,,59.9,G
1987-06-09,21.39,16,25.0,*,18.0,*,0.0,G
1987-06-10,21.72,13,26.0,,19.0,,16.3,G
1987-06-11,21.67,13,26.0,*,19.0,*,0.0,G
1987-06-12,22.39,17,26.78,*,19.0,*,,
1987-06-13,22.11,15,27.0,*,18.0,*,0.0,I
1987-06-14,25.0,8,27.0,*,19.0,*,0.0,I
1987-06-15,23.44,17,28.0,*,19.0,*,0.0,I
1987-06-16,23.5,19,28.11,,16.0,*,0.0,G
1987-06-17,21.56,17,26.0,*,18.0,*,,
1987-06-18,21.83,19,27.0,*,16.61,,39.9,G
1987-06-19,22.22,16,27.0,*,16.61,,0.0,G
1987-06-20,23.22,15,29.0,*,20.0,*,0.0,I
1987-06-21,23.94,15,29.0,*,21.0,*,,
1987-06-22,23.17,16,30.0,*,19.0,*,,
1987-06-23,24.67,9,30.22,,18.0,*,0.0,G
1987-06-24,22.78,13,27.0,*,20.0,*,,
1987-06-25,22.28,11,28.39,,18.0,,3.0,G
1987-06-26,23.89,11,28.0,*,19.0,*,0.0,G
1987-06-27,21.78,12,26.22,*,18.0,*,,
1987-06-28,23.0,18,27.0,*,18.0,*,,
1987-06-29,21.44,17,26.0,*,19.0,*,,
1987-06-30,22.11,16,27.0,*,17.22,,4.1,A
1987-07-01,21.11,15,26.0,*,17.0,*,0.0,H
1987-07-02,20.94,12,26.78,,16.39,,9.4,G
1987-07-03,22.39,16,26.0,*,16.39,,0.0,G
1987-07-04,24.0,7,26.0,*,21.0,*,,
1987-07-05,22.22,13,26.61,*,15.72,,0.3,G
1987-07-06,22.72,13,27.0,,15.72,,1.3,G
1987-07-07,22.17,18,26.78,,17.22,,0.0,G
1987-07-08,21.83,12,26.0,*,16.0,*,0.0,I
1987-07-09,22.0,13,26.0,*,17.0,,0.0,A
1987-07-10,21.44,17,26.39,,17.78,,17.5,G
1987-07-11,21.28,18,26.0,*,18.0,,0.0,G
1987-07-12,21.22,16,26.0,,17.0,,6.9,G
1987-07-13,21.17,17,26.0,*,16.0,*,0.0,G
1987-07-14,21.28,14,28.0,*,17.0,*,,
1987-07-15,23.11,19,27.0,*,16.39,,16.3,G
1987-07-16,23.0,17,27.0,,19.39,,0.0,G
1987-07-17,21.39,18,26.22,,18.39,,0.0,H
1987-07-18,20.5,16,25.11,,18.0,,1.5,G
1987-07-19,21.06,17,24.0,*,19.0,*,0.0,G
1987-07-20,19.44,14,23.78,,17.61,,7.1,A
1987-07-21,20.72,17,24.0,*,17.61,,26.2,G
1987-07-22,21.33,13,25.0,*,18.22,,1.3,G
1987-07-23,24.67,8,31.78,,18.61,,0.0,G
1987-07-24,21.22,13,25.22,,18.0,*,0.0,A
1987-07-25,21.83,16,26.0,*,18.0,*,,
1987-07-26,21.39,17,26.0,,17.0,,3.3,G
1987-07-27,23.06,15,26.39,*,17.0,,0.0,G
1987-07-28,22.78,19,27.0,*,17.22,,0.0,G
1987-07-29,21.5,14,25.22,*,19.0,*,,
1987-07-30,21.72,17,25.0,*,18.61,,0.0,H
1987-07-31,20.5,15,22.39,*,19.0,*,,
1987-08-01,21.78,17,26.0,*,17.0,*,0.0,A
1987-08-02,22.17,18,26.39,,16.78,,0.0,H
1987-08-03,21.28,16,25.0,*,18.0,*,,
1987-08-04,22.0,9,24.0,*,20.0,*,,
1987-08-05,21.94,10,26.0,*,18.0,*,0.0,I
1987-08-06,21.61,12,26.22,,19.0,*,0.0,H
1987-08-07,21.44,15,27.0,,19.0,*,8.9,A
1987-08-08,22.56,17,27.0,*,18.61,,0.0,H
1987-08-09,22.17,14,26.78,,16.78,,16.8,G
1987-08-10,22.5,14,27.0,*,17.0,*,0.0,G
1987-08-11,23.56,11,27.22,,15.39,,0.0,A
1987-08-12,23.56,15,28.0,*,16.61,,0.0,G
1987-08-13,22.56,14,27.0,*,19.0,*,0.0,I
1987-08-14,23.11,15,26.0,*,19.0,*,0.0,I
1987-08-15,22.67,16,27.0,*,18.78,,0.0,G
1987-08-16,22.94,19,27.0,*,17.0,*,0.0,I
1987-08-17,23.33,19,27.0,,17.22,,0.0,G
1987-08-18,23.17,16,26.61,*,19.0,*,0.0,I
1987-08-19,21.28,11,27.0,,18.78,,0.0,H
1987-08-20,20.83,23,26.0,*,17.0,*,,
1987-08-21,20.11,15,25.61,,16.78,,12.4,G
1987-08-22,20.89,23,25.5,,17.39,,0.5,G
1987-08-23,21.39,8,24.0,*,18.0,*,0.0,G
1987-08-24,22.56,12,26.0,*,19.0,*,0.0,I
1987-08-25,20.33,19,24.22,,18.78,,0.0,H
1987-08-26,20.44,14,26.61,,18.5,,4.6,G
1987-08-27,19.78,17,25.22,,17.0,*,5.1,G
1987-08-28,22.5,16,27.0,*,19.0,*,0.0,G
1987-08-29,21.83,6,25.0,*,18.0,*,0.0,I
1987-08-30,20.83,8,25.78,,17.61,,0.5,G
1987-08-31,20.44,13,25.0,*,18.0,*,0.0,G
1987-09-01,20.5,15,25.61,,17.0,*,0.0,G
1987-09-02,22.67,9,25.0,*,19.0,*,,
1987-09-03,20.39,20,24.0,*,18.0,,0.0,H
1987-09-04,20.28,20,25.0,*,18.0,,5.3,G
1987-09-05,20.33,20,24.0,,17.61,,15.5,G
1987-09-06,20.89,21,25.0,*,18.0,*,14.5,G
1987-09-07,21.78,20,28.0,*,17.22,,0.0,G
1987-09-08,21.39,18,27.0,*,19.0,*,,
1987-09-09,21.22,14,23.0,*,20.0,,2.0,A
1987-09-10,20.89,21,26.0,*,18.61,,10.4,G
1987-09-11,22.67,16,27.0,*,18.0,*,30.5,G
1987-09-12,22.78,24,28.0,*,18.0,*,0.0,G
1987-09-13,21.5,21,27.0,*,17.0,*,,
1987-09-14,21.33,15,24.0,*,20.0,*,0.0,I
1987-09-15,22.11,19,29.0,*,17.0,,0.0,G
1987-09-16,22.39,17,27.0,*,17.0,*,,
1987-09-17,22.28,10,26.0,*,17.0,*,,
1987-09-18,20.94,15,28.0,*,17.78,,0.0,G
1987-09-19,22.0,21,28.39,,17.78,,0.0,G
1987-09-20,22.44,18,27.39,,16.39,,0.0,G
1987-09-21,21.56,21,27.61,,16.39,,0.0,G
1987-09-22,20.28,17,27.0,*,17.0,*,,
1987-09-23,20.61,19,27.0,*,17.0,*,,
1987-09-24,19.56,15,27.0,*,18.0,*,,
1987-09-25,21.39,17,27.39,,17.0,*,0.0,A
1987-09-26,22.72,18,28.28,*,17.0,*,0.0,I
1987-09-27,22.56,17,27.0,*,18.0,*,,
1987-09-28,22.78,14,28.0,*,17.5,,5.6,G
1987-09-29,19.83,7,21.0,*,19.0,*,0.0,G
1987-09-30,21.22,5,27.0,*,18.0,*,0.0,I
1987-10-04,19.44,7,20.0,*,19.0,*,0.0,I
1987-10-05,18.94,5,23.39,,18.72,,0.0,A
1987-10-09,17.78,19,28.0,*,16.0,*,,
1987-10-10,18.22,21,22.0,*,16.0,,3.0,G
1987-10-11,17.94,22,23.0,*,12.0,*,0.0,G
1987-10-12,19.5,16,22.0,*,18.0,*,,
1987-10-13,17.28,14,22.11,,15.78,,8.6,G
1987-10-14,15.67,11,21.0,*,11.39,,1.0,G
1987-10-15,17.39,16,23.0,,14.61,,0.0,G
1987-10-16,17.33,19,22.0,*,12.0,*,0.0,I
1987-10-17,18.78,14,21.0,*,17.0,*,,
1987-10-18,19.33,8,22.0,*,15.78,,0.0,H
1987-10-19,18.94,15,24.0,*,14.0,*,0.0,I
1987-10-20,19.06,13,24.0,,12.0,,0.0,A
1987-10-21,18.67,13,22.0,*,16.0,*,,
1987-10-22,17.5,8,20.0,*,16.0,*,,
1987-10-23,16.5,10,21.0,*,14.0,*,0.0,I
1987-10-24,18.33,14,22.0,*,17.0,*,,
1987-10-25,18.28,14,22.0,*,17.0,*,,
1987-10-26,18.56,19,22.0,*,16.0,*,,
1987-10-28,18.83,7,22.0,*,16.0,*,,
1987-10-29,17.56,9,20.0,*,16.0,*,,
1987-10-30,15.61,4,19.61,,15.0,*,1.8,G
1987-10-31,17.72,4,19.0,*,15.0,*,0.0,G
1987-11-01,16.33,16,20.0,*,10.0,*,0.0,I
1987-11-02,15.11,21,22.0,*,9.22,,0.0,G
1987-11-03,18.83,13,23.0,*,9.0,*,0.0,I
1987-11-04,17.22,22,26.0,*,9.22,,0.0,B
1987-11-05,17.33,20,22.0,*,14.0,*,0.0,I
1987-11-06,16.5,21,22.39,,11.28,,0.0,G
1987-11-07,18.06,19,22.72,,11.28,,0.0,H
1987-11-08,17.72,19,25.22,*,10.0,*,0.0,I
1987-11-09,21.17,18,27.0,*,9.78,,0.0,G
1987-11-10,21.11,18,24.0,*,19.0,*,0.0,I
1987-11-11,19.67,7,24.89,,18.72,,0.0,G
1987-11-12,16.5,21,18.0,*,16.0,*,0.0,G
1987-11-13,16.56,11,20.0,*,15.0,*,,
1987-11-14,17.83,22,22.0,*,14.61,,0.5,G
1987-11-15,21.22,12,25.22,*,15.61,,0.0,G
1987-11-16,20.39,17,27.0,*,15.61,,0.0,G
1987-11-17,21.5,17,27.11,,16.0,*,0.0,G
1987-11-18,21.22,20,26.5,,14.0,,0.0,H
1987-11-19,20.83,23,24.89,,17.22,,0.0,G
1987-11-20,18.83,17,21.0,*,18.0,*,,
1987-11-21,16.06,5,17.0,*,15.0,*,0.0,I
1987-11-24,22.33,4,23.0,*,22.0,*,0.0,I
1987-11-25,19.56,8,23.0,,15.0,*,0.0,G
1987-11-26,21.39,4,25.0,*,17.61,*,0.0,I
1987-11-27,20.33,17,26.0,*,14.39,,0.0,G
1987-11-28,18.11,4,27.0,,12.39,,0.0,G
1987-11-29,18.94,17,25.0,*,12.39,,0.0,G
1987-11-30,17.33,10,26.0,*,13.0,,0.0,G
1987-12-01,24.56,5,27.0,*,21.78,*,0.0,I
1987-12-02,19.83,13,26.0,,16.39,,0.0,G
1987-12-04,17.67,17,22.61,,16.0,*,2.3,G
1987-12-05,16.72,8,18.0,*,15.0,*,4.3,G
1987-12-06,18.28,9,24.0,*,14.22,,1.0,G
1987-12-07,18.39,9,28.0,*,11.0,*,0.0,G
1987-12-08,21.39,9,27.78,,11.0,,0.0,G
1987-12-09,19.17,6,24.0,*,12.0,*,0.0,I
1987-12-10,16.89,10,24.0,,11.78,,0.0,G
1987-12-11,13.89,4,16.0,*,12.61,*,0.0,I
1987-12-12,16.11,11,26.0,*,8.0,*,0.0,G
1987-12-13,21.44,7,28.0,*,9.78,,0.0,G
1987-12-14,28.0,5,29.0,*,26.0,*,0.0,I
1987-12-15,24.89,9,29.0,*,13.78,*,0.0,A
1987-12-16,21.72,5,24.0,*,20.0,*,0.0,I
1987-12-17,17.94,15,22.28,,17.0,*,10.7,G
1987-12-18,17.78,9,19.0,*,16.72,,12.2,G
1987-12-19,22.0,5,23.0,*,21.0,*,0.0,G
1987-12-20,21.28,11,25.0,*,16.11,,0.0,G
1987-12-21,21.56,7,25.0,*,19.0,*,,
1987-12-22,20.22,11,24.22,*,17.0,*,0.0,I
1987-12-23,21.11,7,25.0,*,16.39,,0.0,A
1987-12-24,24.17,6,25.28,,16.39,,0.0,G
1987-12-25,18.0,8,25.39,,11.0,*,0.0,G
1987-12-27,20.33,5,25.0,*,16.0,*,0.0,I
1987-12-28,21.33,7,23.5,,17.0,,0.0,A
1987-12-29,17.5,4,18.0,*,17.0,*,,
1987-12-30,15.5,11,18.0,,15.0,*,19.8,G
1988-01-01,17.89,10,21.0,*,16.0,*,,
1988-01-02,18.89,8,21.0,*,17.89,*,,
1988-01-04,17.11,16,19.22,,16.0,*,4.8,G
1988-01-05,17.61,11,19.78,,16.39,,0.0,G
1988-01-06,18.78,8,23.0,*,17.0,*,,
1988-01-07,17.89,16,24.0,*,15.0,*,2.3,G
1988-01-08,21.83,6,23.0,*,17.0,*,0.0,G
1988-01-09,20.22,18,25.0,*,15.0,*,0.0,G
1988-01-10,20.28,4,21.0,*,18.0,*,0.0,I
1988-01-11,18.28,12,19.0,*,17.0,*,,
1988-01-12,17.61,8,22.0,*,17.0,*,,
1988-01-13,22.0,4,,,,,0.0,I
1988-01-14,20.28,14,23.0,*,15.11,,0.0,G
1988-01-15,18.22,12,23.0,,16.39,,1.0,G
1988-01-16,18.78,4,24.0,*,17.0,*,0.0,G
1988-01-18,23.83,7,27.0,*,15.0,*,0.0,I
1988-01-19,22.78,14,27.39,,11.78,,0.0,A
1988-01-20,20.78,13,27.39,,14.0,,0.0,G
1988-01-21,19.78,16,25.0,*,12.0,*,0.0,I
1988-01-22,18.06,15,26.39,,12.0,,0.0,G
1988-01-23,17.72,9,20.0,*,16.0,*,6.9,G
1988-01-24,20.78,13,26.0,*,15.39,,2.5,G
1988-01-25,18.06,14,24.0,*,15.0,*,0.0,G
1988-01-26,12.06,14,20.0,*,10.0,*,,
1988-01-27,9.67,18,10.0,*,9.0,*,,
1988-01-28,10.39,8,11.0,*,9.0,*,,
1988-01-29,11.33,21,13.0,*,10.0,*,,
1988-01-30,13.94,11,17.78,,12.0,*,0.0,H
1988-01-31,17.22,19,22.0,*,14.61,,0.0,A
1988-02-01,19.5,13,24.39,*,14.61,,0.0,G
1988-02-02,20.72,9,24.78,,14.0,*,0.0,G
1988-02-03,20.78,16,24.61,,15.0,,0.0,G
1988-02-04,19.39,17,25.0,*,16.0,*,0.3,G
1988-02-05,19.89,12,25.0,*,14.0,*,0.0,G
1988-02-06,18.83,11,22.0,*,17.0,*,,
1988-02-07,16.39,6,18.0,*,15.0,*,,
1988-02-08,16.33,14,18.0,*,14.39,,0.8,G
1988-02-09,17.28,12,20.0,*,14.39,,1.5,G
1988-02-10,17.44,19,20.0,*,16.0,*,0.0,G
1988-02-11,17.11,13,22.61,*,15.0,*,,
1988-02-12,17.56,18,23.22,,15.39,,0.0,G
1988-02-13,15.72,13,18.39,,13.89,,4.1,G
1988-02-14,18.89,10,23.0,*,13.89,,0.0,G
1988-02-15,20.44,17,28.0,*,15.0,,0.3,G
1988-02-16,18.72,11,28.0,,16.0,,0.0,G
1988-02-17,21.67,12,26.0,*,16.0,*,0.0,I
1988-02-18,21.83,16,29.0,*,14.78,,0.0,G
1988-02-19,21.67,20,29.0,,12.61,,0.0,G
1988-02-20,22.28,18,31.0,*,12.61,,0.0,G
1988-02-21,19.83,19,30.61,,15.22,,0.0,G
1988-02-22,15.17,19,19.0,,12.0,*,0.8,G
1988-02-23,18.78,19,27.0,*,12.39,,0.0,G
1988-02-24,19.78,20,27.0,,14.39,,0.0,G
1988-02-25,18.94,21,23.11,,16.22,,0.0,G
1988-02-26,17.67,20,23.0,,15.78,,1.8,G
1988-02-27,15.33,11,19.39,,14.0,*,0.5,G
1988-03-04,27.06,5,29.0,*,23.0,*,0.0,G
1988-03-05,22.67,14,30.22,,10.0,,0.0,G
1988-03-06,21.22,17,26.39,*,16.0,*,0.0,I
1988-03-07,20.06,11,26.39,,12.22,,0.0,G
1988-03-08,21.33,15,28.0,*,10.0,,0.0,G
1988-03-09,20.89,24,29.72,*,10.0,,0.0,G
1988-03-10,20.44,19,30.11,,13.61,,6.1,G
1988-03-11,20.33,14,27.39,*,15.0,*,0.0,G
1988-03-12,23.39,19,31.0,*,15.22,,0.0,G
1988-03-13,24.33,20,31.22,,16.0,,0.0,G
1988-03-14,23.39,13,31.61,,17.0,*,0.0,G
1988-03-15,18.78,22,28.39,,17.0,,0.3,G
1988-03-16,18.5,18,21.0,*,17.0,,0.5,G
1988-03-17,20.94,20,26.22,*,16.78,,1.0,G
1988-03-18,21.22,17,28.0,*,14.78,,0.0,G
1988-03-19,18.06,18,28.61,,14.78,,0.0,G
1988-03-20,12.39,22,19.0,*,10.78,,1.3,G
1988-03-21,13.94,15,17.0,*,11.5,,3.0,G
1988-03-22,17.06,16,24.0,*,11.5,,3.0,G
1988-03-23,20.94,15,27.0,*,16.78,,0.0,G
1988-03-24,21.67,17,27.89,*,16.78,,0.0,A
1988-03-25,22.22,15,28.39,,14.0,,0.0,G
1988-03-26,21.11,16,26.61,*,15.0,*,0.0,I
1988-03-27,20.28,20,27.0,,14.78,,0.8,G
1988-03-28,20.78,21,26.0,*,16.0,*,0.0,A
1988-03-29,21.0,19,28.0,*,13.39,,0.0,G
1988-03-30,22.28,15,27.78,,13.39,,0.0,A
1988-03-31,22.78,17,28.0,*,17.0,,0.0,G
1988-04-01,22.17,21,29.0,*,15.78,,0.0,G
1988-04-02,24.83,15,30.11,,16.0,*,0.0,G
1988-04-03,23.06,19,30.72,,16.22,,0.0,G
1988-04-04,29.5,5,30.0,*,29.0,*,0.0,G
1988-04-05,22.5,20,30.72,,15.0,*,0.0,A
1988-04-06,22.94,17,29.5,,15.22,,0.0,G
1988-04-07,21.28,16,27.72,,12.0,,0.0,G
1988-04-08,20.72,18,28.0,*,10.61,,0.0,G
1988-04-09,20.89,21,29.0,*,10.61,,0.0,G
1988-04-10,22.06,20,29.39,,12.78,,0.0,G
1988-04-11,22.44,18,29.39,,14.78,,0.0,G
1988-04-12,18.17,20,26.78,,16.0,,1.0,B
1988-04-13,18.89,16,24.0,*,15.0,,0.0,C
1988-04-14,20.44,20,28.0,*,15.0,,0.0,C
1988-04-15,22.17,22,30.0,*,15.22,,0.0,G
1988-04-16,22.78,18,30.0,,16.61,,0.0,G
1988-04-17,23.28,13,31.0,,18.61,,0.0,G
1988-04-18,24.33,20,30.5,,18.61,,0.3,G
1988-04-19,25.17,19,33.0,*,18.22,,0.0,G
1988-04-20,24.0,14,33.0,,16.0,*,0.0,G
1988-04-21,22.5,22,31.11,,15.78,,2.3,G
1988-04-22,24.0,18,32.11,*,15.78,,13.2,G
1988-04-23,25.5,17,32.22,*,16.39,,0.3,G
1988-04-24,25.39,20,32.61,,18.39,,0.0,G
1988-04-25,24.61,17,32.22,,18.72,,0.0,G
1988-04-26,25.0,21,31.78,,18.72,,0.0,G
1988-04-27,23.17,22,31.72,,15.22,,0.0,G
1988-04-28,24.5,14,30.39,,10.0,,0.0,G
1988-04-29,22.94,21,30.22,,18.89,*,0.0,G
1988-04-30,24.11,18,31.0,*,17.39,,0.0,G
1988-05-01,24.22,17,32.0,*,17.39,,0.0,G
1988-05-02,24.44,20,32.22,,18.0,,0.0,G
1988-05-03,24.61,21,32.0,*,16.78,,1.8,G
1988-05-04,21.0,19,32.0,,16.0,*,0.0,G
1988-05-05,19.94,18,26.28,,14.0,*,2.5,G
1988-05-06,19.33,16,27.0,*,9.0,*,0.0,G
1988-05-07,20.28,21,28.0,*,9.39,,0.0,G
1988-05-08,23.33,14,29.5,*,9.78,,0.0,G
1988-05-09,21.17,20,29.39,,10.78,,0.0,G
1988-05-10,19.83,19,28.89,*,10.78,,0.0,G
1988-05-11,22.33,21,29.0,,10.78,,0.0,G
1988-05-12,20.72,22,28.5,*,14.0,,0.0,G
1988-05-13,23.33,15,28.72,,14.0,,0.0,G
1988-05-14,21.78,18,27.61,,14.39,,0.0,G
1988-05-15,22.5,22,30.0,*,14.39,,0.0,G
1988-05-16,23.0,12,30.11,,17.39,,0.0,G
1988-05-17,22.44,20,30.78,,17.0,*,15.0,G
1988-05-18,23.44,19,30.0,*,17.39,,6.3,G
1988-05-19,24.39,22,32.0,*,17.39,,0.0,G
1988-05-20,25.72,17,33.22,*,17.39,,0.0,G
1988-05-21,25.94,16,33.22,,17.39,,0.0,G
1988-05-22,21.72,20,31.0,,16.0,*,46.5,G
1988-05-23,23.11,17,29.11,,16.39,,0.5,G
1988-05-24,22.5,21,29.39,*,17.78,,0.0,G
1988-05-25,23.67,17,29.39,,17.78,,0.0,G
1988-05-26,23.61,13,29.61,,16.61,,0.0,G
1988-05-27,22.06,16,28.0,*,16.22,,0.0,G
1988-05-28,22.11,19,27.22,*,19.0,*,,
1988-05-29,22.17,21,27.5,,18.78,,0.8,G
1988-05-30,22.56,17,27.22,,19.22,,0.0,G
1988-05-31,21.28,20,28.0,*,18.0,*,23.9,G
1988-06-01,23.5,15,29.0,*,18.22,,23.6,G
1988-06-02,23.61,16,29.61,*,18.78,,4.1,G
1988-06-03,24.11,17,30.0,*,16.61,,0.0,B
1988-06-04,24.33,20,31.61,*,16.61,,0.0,G
1988-06-05,22.61,19,31.61,,17.0,,0.0,G
1988-06-07,23.22,19,28.78,,17.22,,24.9,G
1988-06-08,23.17,8,28.61,,16.11,,0.0,H
1988-06-09,22.39,16,29.0,,16.11,,0.0,G
1988-06-10,22.5,16,28.39,,16.22,,0.0,B
1988-06-11,20.72,18,27.0,,17.0,,17.3,G
1988-06-12,22.44,14,25.39,,17.0,,15.2,G
1988-06-13,21.5,15,25.5,,18.28,,13.7,G
1988-06-14,20.5,16,24.78,,18.0,*,3.8,G
1988-06-15,20.78,17,26.0,*,19.0,*,0.0,G
1988-06-16,21.33,16,27.0,*,17.0,,11.2,G
1988-06-17,23.0,19,27.28,,17.0,,0.3,G
1988-06-18,22.11,15,27.0,*,18.0,*,0.0,H
1988-06-19,21.33,23,27.0,,17.61,,35.3,G
1988-06-20,21.11,14,26.78,,17.61,,40.1,G
1988-06-21,20.67,20,26.0,,17.78,,43.7,G
1988-06-22,23.0,16,28.0,*,17.78,,2.3,G
1988-06-23,22.22,17,28.61,,18.61,,1.0,G
1988-06-24,22.5,21,27.0,*,17.11,,0.0,G
1988-06-25,22.44,18,27.11,,17.11,,0.0,G
1988-06-26,22.61,14,27.5,,16.89,,0.0,G
1988-06-27,21.0,22,28.0,*,15.22,,0.8,G
1988-06-28,20.61,17,27.89,,15.22,,9.9,G
1988-06-29,21.06,20,27.0,*,15.28,,19.6,G
1988-06-30,23.0,16,28.0,*,17.28,,0.0,G
1988-07-01,23.56,15,28.61,,18.61,,0.0,G
1988-07-02,22.83,11,28.22,,17.61,,19.8,G
1988-07-03,21.83,14,27.0,*,17.0,*,17.8,G
1988-07-04,21.56,15,27.0,*,17.22,,37.8,G
1988-07-05,22.83,18,27.22,*,18.0,,3.8,G
1988-07-06,22.61,18,27.28,,17.5,,0.5,G
1988-07-07,21.06,15,27.11,,17.0,,19.8,G
1988-07-08,21.89,16,26.22,*,17.0,*,0.0,G
1988-07-09,22.44,19,27.22,*,17.22,,2.5,G
1988-07-10,23.17,16,28.0,*,18.28,,0.0,B
1988-07-11,19.94,17,27.78,,16.39,,27.4,G
1988-07-12,20.22,16,25.0,*,16.0,,18.8,G
1988-07-13,20.72,10,24.0,*,19.0,*,0.0,G
1988-07-14,20.83,18,25.0,,18.0,,39.9,G
1988-07-15,22.72,14,26.0,*,18.39,,1.3,G
1988-07-16,21.5,17,26.5,,16.61,,0.0,G
1988-07-17,20.0,14,25.11,,16.61,,1.5,G
1988-07-18,21.0,13,26.0,*,17.0,*,12.2,G
1988-07-19,22.5,13,27.0,*,15.78,,0.0,G
1988-07-20,24.22,7,27.22,,16.39,,0.0,G
1988-07-21,21.94,17,26.78,,17.0,,2.5,G
1988-07-22,20.61,11,26.89,,15.28,,1.0,C
1988-07-23,21.39,15,24.0,*,18.0,,0.0,A
1988-07-24,20.39,18,24.22,,17.0,,0.0,G
1988-07-25,22.72,17,26.0,*,18.0,,0.0,G
1988-07-26,23.11,18,26.5,,19.0,,1.0,G
1988-07-27,21.28,13,26.39,,17.39,,0.0,G
1988-07-28,21.06,15,31.0,*,17.0,*,0.5,G
1988-07-29,20.78,19,25.89,,16.61,,12.7,G
1988-07-30,21.5,14,25.28,,16.0,*,0.0,G
1988-07-31,22.5,11,25.78,*,16.0,,13.5,G
1988-08-01,22.56,14,26.78,*,18.0,,1.0,G
1988-08-02,22.44,13,26.78,,18.0,,4.3,G
1988-08-03,21.28,16,25.78,,18.22,,1.8,G
1988-08-04,21.39,16,26.0,*,17.0,*,10.9,G
1988-08-05,21.72,15,26.0,,16.39,,0.0,G
1988-08-06,20.89,15,25.22,,17.78,,4.8,G
1988-08-07,22.28,10,25.61,*,18.22,,17.8,G
1988-08-08,21.0,17,26.0,*,18.22,,39.9,G
1988-08-09,22.78,12,27.0,*,18.0,*,0.0,B
1988-08-10,22.39,17,27.11,,16.78,,0.0,G
1988-08-11,21.06,14,26.0,,18.28,,67.8,G
1988-08-12,21.06,13,24.78,,18.0,,16.0,G
1988-08-13,21.94,16,26.0,*,18.0,,2.8,G
