dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
exports_ico_monthly_green,Robustas,2024-07,3.73,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,Exports of Robustas were up 5.2% to 3.92 million bags in July 2025 from 3.73 million bags in July 2024,medium,
exports_ico_monthly_green,Brazilian Naturals,2025-07,2.69,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,Exports of Brazilian Naturals decreased by 16.8% in July 2025 to 2.69 million bags from 3.23 million bags in July 2024,medium,
exports_ico_monthly_green,Brazilian Naturals,2024-07,3.23,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,Exports of Brazilian Naturals decreased by 16.8% in July 2025 to 2.69 million bags from 3.23 million bags in July 2024,medium,
exports_ico_monthly_green,Other Milds,2025-07,2.52,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,exports of Other Milds up 7.3% in July 2025 to 2.52 million bags from 2.35 million bags,medium,
exports_ico_monthly_green,Other Milds,2024-07,2.35,million 60kg bags,ICO,Coffee Market Report - August 2025 (I-CIP grows almost 100 US cents/lb in August 2025),https://www.ico.org/documents/cy2024-25/cmr-0825-e.pdf,exports of Other Milds up 7.3% in July 2025 to 2.52 million bags from 2.35 million bags,medium,
exports_ico_monthly_green,World,2024-09,9.69,million 60kg bags,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,Global green bean exports in September 2024 totalled 9.69 million bags,high,Oct 2024 vintage; Oct 2025 CMR gives 9.96 for Sep 2024 (revision or misreading).
exports_ico_monthly_green,Robustas,2024-09,3.1,million 60kg bags,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,Other Milds increased by 22.9% ... Brazilian Naturals increased by 37.3% to 3.68 million bags ... Robustas were up 15.4% to 3.1 million bags in September 2024,high,Oct 2024 vintage; revised to 2.99 in Oct 2025 CMR.
exports_ico_monthly_green,Brazilian Naturals,2024-09,3.68,million 60kg bags,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,Other Milds increased by 22.9% ... Brazilian Naturals increased by 37.3% to 3.68 million bags ... Robustas were up 15.4% to 3.1 million bags in September 2024,high,
exports_ico_monthly_green,Other Milds,2024-09,1.92,million 60kg bags,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,Other Milds increased by 22.9% ... Brazilian Naturals increased by 37.3% to 3.68 million bags ... Robustas were up 15.4% to 3.1 million bags in September 2024,high,
exports_ico_monthly_green,Robustas,2025-09,3.67,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,Robustas were up 23.0% to 3.67 million bags in September 2025 from 2.99 million bags in September 2024,high,
exports_ico_monthly_green,Robustas,2024-09,2.99,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,Robustas were up 23.0% to 3.67 million bags in September 2025 from 2.99 million bags in September 2024,medium,Revised (Oct 2025 vintage) vs 3.1 in Oct 2024 CMR.
exports_ico_monthly_green,World,2025-09,9.94,million 60kg bags,ICO,Coffee Market Report - October 2025,https://www.ico.org/documents/cy2025-26/cmr-1025-e.pdf,"In September 2025, global green bean exports totalled 9.94 million bags, compared with 9.96 million bags in September 2024",high,
exports_ico_monthly,Robustas,2020-09,4.0,million 60kg bags,ICO,"Coffee Market Report - October 2020 (September 2020 coffee exports rise, but 2019/20 shipments fell 4.9%)",https://ico.org/documents/cy2020-21/cmr-1020-e.pdf,"Robusta exports rose by 9.6% to 4 million bags, while Arabica shipments fell by 4.1% to 6.17 million bags",high,ICO: 'increased Robusta exports offset a decline in Arabica exports'. Total 10.16m (+0.9%).
exports_ico_monthly,Arabicas (all arabica groups),2020-09,6.17,million 60kg bags,ICO,"Coffee Market Report - October 2020 (September 2020 coffee exports rise, but 2019/20 shipments fell 4.9%)",https://ico.org/documents/cy2020-21/cmr-1020-e.pdf,"Robusta exports rose by 9.6% to 4 million bags, while Arabica shipments fell by 4.1% to 6.17 million bags",high,
exports_ico_monthly,World,2020-09,10.16,million 60kg bags,ICO,"Coffee Market Report - October 2020 (September 2020 coffee exports rise, but 2019/20 shipments fell 4.9%)",https://ico.org/documents/cy2020-21/cmr-1020-e.pdf,Global shipments in September increased by 0.9% to 10.16 million bags as increased Robusta exports offset a decline in Arabica exports,high,
exports_ico_monthly_green,Robustas,2022-10,2.82,million 60kg bags,ICO,Coffee Market Report - November 2022,https://www.ico.org/documents/cy2022-23/cmr-1122-e.pdf,Export of Robustas ... fell by 4.8% to 2.82 million bags from 2.96 million bags in October 2021,medium,
exports_ico_monthly_green,Robustas,2021-10,2.96,million 60kg bags,ICO,Coffee Market Report - November 2022,https://www.ico.org/documents/cy2022-23/cmr-1122-e.pdf,Export of Robustas ... fell by 4.8% to 2.82 million bags from 2.96 million bags in October 2021,medium,
arbitrage_spread,Colombian Milds - Robustas,2024-10,55.17,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,"the Colombian Milds-Robustas differential expanded by 48.3% from September to October 2024, averaging 55.17 US cents/lb",high,Monthly average of ICO group indicator prices.
arbitrage_spread,Other Milds - Robustas,2024-10,54.89,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,"the Other Milds-Brazilian Naturals and Other Milds-Robustas differentials moved by -1.5% and 50.6% to 20.97 and 54.89 US cents/lb, respectively",high,+50.6% m/m: arbitrage re-widening as arabica rallied late 2024.
arbitrage_spread,Other Milds - Brazilian Naturals,2024-10,20.97,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,"the Other Milds-Brazilian Naturals and Other Milds-Robustas differentials moved by -1.5% and 50.6% to 20.97 and 54.89 US cents/lb, respectively",high,
arbitrage_spread,Colombian Milds - Brazilian Naturals,2024-10,21.25,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,The Colombian Milds-Brazilian Naturals differential contracted by 3.5% to 21.25 US cents/lb,high,
arbitrage_spread,Colombian Milds - Other Milds,2024-10,0.28,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,The Colombian Milds-Other Milds differential shrank from 0.75 to 0.28 US cents/lb between September and October 2024,high,
arbitrage_spread,Brazilian Naturals - Robustas,2024-10,33.92,US cents/lb,ICO,"Coffee Market Report - October 2024 (I-CIP retreats, but still supported...)",https://www.icocoffee.org/documents/cy2024-25/cmr-1024-e.pdf,Colombian Milds-Robustas ... 55.17 ... Colombian Milds-Brazilian Naturals ... 21.25 US cents/lb,medium,DERIVED = (CM-R) - (CM-BN) = 55.17 - 21.25; identical via Other Milds (54.89 - 20.97).
arbitrage_spread,Brazilian Naturals - Robustas,2022-11,73.95,US cents/lb,ICO,Coffee Market Report - November 2022,https://www.ico.org/documents/cy2022-23/cmr-1122-e.pdf,The Brazilian Naturals-Robusta differential retracted 17.2% to 73.95 US cents/lb,medium,Search-summary attribution to CMR Nov 2022; month = Nov 2022.
arbitrage_spread,Colombian Milds - Robustas,2025-12,191.79,US cents/lb,ICO,Coffee Market Report - December 2025 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-1225-e.pdf,The Colombian Milds and Other Milds averaged 382.32 and 381.14 US cents/lb ... Brazilian Naturals ... 355.38 ... the Robustas contracted 11.3% to 190.53 US cents/lb,medium,"DERIVED from ICO monthly group prices recorded in B_prices.csv (CM 382.32, OM 381.14, BN 355.38, R 190.53; Dec 2025)."
arbitrage_spread,Other Milds - Robustas,2025-12,190.61,US cents/lb,ICO,Coffee Market Report - December 2025 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-1225-e.pdf,The Colombian Milds and Other Milds averaged 382.32 and 381.14 US cents/lb ... Brazilian Naturals ... 355.38 ... the Robustas contracted 11.3% to 190.53 US cents/lb,medium,"DERIVED from ICO monthly group prices recorded in B_prices.csv (CM 382.32, OM 381.14, BN 355.38, R 190.53; Dec 2025)."
arbitrage_spread,Brazilian Naturals - Robustas,2025-12,164.85,US cents/lb,ICO,Coffee Market Report - December 2025 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-1225-e.pdf,The Colombian Milds and Other Milds averaged 382.32 and 381.14 US cents/lb ... Brazilian Naturals ... 355.38 ... the Robustas contracted 11.3% to 190.53 US cents/lb,medium,"DERIVED from ICO monthly group prices recorded in B_prices.csv (CM 382.32, OM 381.14, BN 355.38, R 190.53; Dec 2025)."
price_ratio,Other Milds / Robustas,2025-12,2.00,ratio,ICO,Coffee Market Report - December 2025 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-1225-e.pdf,The Colombian Milds and Other Milds averaged 382.32 and 381.14 US cents/lb ... Brazilian Naturals ... 355.38 ... the Robustas contracted 11.3% to 190.53 US cents/lb,medium,"DERIVED from ICO monthly group prices recorded in B_prices.csv (CM 382.32, OM 381.14, BN 355.38, R 190.53; Dec 2025)."
price_ratio,Brazilian Naturals / Robustas,2025-12,1.87,ratio,ICO,Coffee Market Report - December 2025 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-1225-e.pdf,The Colombian Milds and Other Milds averaged 382.32 and 381.14 US cents/lb ... Brazilian Naturals ... 355.38 ... the Robustas contracted 11.3% to 190.53 US cents/lb,medium,"DERIVED from ICO monthly group prices recorded in B_prices.csv (CM 382.32, OM 381.14, BN 355.38, R 190.53; Dec 2025)."
arbitrage_spread,Colombian Milds - Robustas,2026-08,206.83,US cents/lb,ICO,Coffee Market Report - August 2026 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Colombian Milds: 387.46 ... Other Milds: 361.31 ... Brazilian Naturals: 322.24 ... Robustas: 180.63 US cents/lb (August 2026),medium,DERIVED from ICO monthly group prices recorded in B_prices.csv (Aug 2026; BN and R rows rated medium there).
arbitrage_spread,Other Milds - Robustas,2026-08,180.68,US cents/lb,ICO,Coffee Market Report - August 2026 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Colombian Milds: 387.46 ... Other Milds: 361.31 ... Brazilian Naturals: 322.24 ... Robustas: 180.63 US cents/lb (August 2026),medium,DERIVED from ICO monthly group prices recorded in B_prices.csv (Aug 2026; BN and R rows rated medium there).
arbitrage_spread,Brazilian Naturals - Robustas,2026-08,141.61,US cents/lb,ICO,Coffee Market Report - August 2026 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Colombian Milds: 387.46 ... Other Milds: 361.31 ... Brazilian Naturals: 322.24 ... Robustas: 180.63 US cents/lb (August 2026),medium,DERIVED from ICO monthly group prices recorded in B_prices.csv (Aug 2026; BN and R rows rated medium there).
price_ratio,Other Milds / Robustas,2026-08,2.00,ratio,ICO,Coffee Market Report - August 2026 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Colombian Milds: 387.46 ... Other Milds: 361.31 ... Brazilian Naturals: 322.24 ... Robustas: 180.63 US cents/lb (August 2026),medium,DERIVED from ICO monthly group prices recorded in B_prices.csv (Aug 2026; BN and R rows rated medium there).
price_ratio,Brazilian Naturals / Robustas,2026-08,1.78,ratio,ICO,Coffee Market Report - August 2026 (group prices as recorded in B_prices.csv),https://www.ico.org/documents/cy2025-26/cmr-0826-e.pdf,Colombian Milds: 387.46 ... Other Milds: 361.31 ... Brazilian Naturals: 322.24 ... Robustas: 180.63 US cents/lb (August 2026),medium,DERIVED from ICO monthly group prices recorded in B_prices.csv (Aug 2026; BN and R rows rated medium there).
price_monthly_ico_robustas,Robustas,2023-12,135.47,US cents/lb,ICO (reported by Tea & Coffee Trade Journal),"Robustas hit a 25-year high, averaging 135.47 US cents/lb in December 2023",https://www.teaandcoffee.net/news/33498/robustas-hit-a-25-year-high-averaging-135-47-us-cents-lb-in-december-2023/,"Robustas hit a 25-year high, averaging 135.47 US cents/lb in December 2023",medium,Headline number.
arbitrage_event,Arabica-Robusta arbitrage (ICO),2023-06,,qualitative,ICO,Coffee Market Report - June 2023,https://icocoffee.org/documents/cy2022-23/cmr-0623-e.pdf,Robustas reach 28-year high amid further narrowing of the ...,medium,ICO CMR headline (as indexed; truncated where shown). Numeric spread for this month not captured.
arbitrage_event,Arabica-Robusta arbitrage (ICO),2023-08,,qualitative,ICO,Coffee Market Report - August 2023,https://ico.org/documents/cy2022-23/cmr-0823-e.pdf,Arabica-Robusta price movements recouple in August,medium,ICO CMR headline (as indexed; truncated where shown). Numeric spread for this month not captured.
arbitrage_event,Arabica-Robusta arbitrage (ICO),2023-10,,qualitative,ICO,Coffee Market Report - October 2023 (Arabica and Robusta arbitrage remains low as I-CIP ...),https://ico.org/documents/cy2023-24/cmr-1023-e.pdf,Arabica and Robusta arbitrage remains low as I-CIP ...,medium,ICO CMR headline (as indexed; truncated where shown). Numeric spread for this month not captured.
arbitrage_event,Arabica-Robusta arbitrage (ICO),2024-04,,qualitative,ICO,Coffee Market Report - April 2024 (Robustas reach 45-year high),https://www.icocoffee.org/documents/cy2023-24/cmr-0424-e.pdf,Robustas reach 45-year high,medium,ICO CMR headline (as indexed; truncated where shown). Numeric spread for this month not captured.
arbitrage_event,Arabica-Robusta arbitrage (ICO),2024-08,,qualitative,ICO,Coffee Market Report - August 2024,https://www.icocoffee.org/documents/cy2023-24/cmr-0824-e.pdf,Robustas at 47-year high for two consecutive months,medium,ICO CMR headline (as indexed; truncated where shown). Numeric spread for this month not captured.
switching_evidence,World (ICO),CY2022/23,,qualitative,ICO,Coffee Market Report - October 2023 (Arabica and Robusta arbitrage remains low as I-CIP ...),https://ico.org/documents/cy2023-24/cmr-1023-e.pdf,drawdown of stocks in consuming countries and substitution towards the Robustas are the two main factors explaining the significant decline in Arabica exports,high,ICO's own explanation of the -10.1% fall in Arabica green exports in CY2022/23.
production_type_ico,Arabica,CY2019/20,95.68,million 60kg bags,ICO (reported by Comunicaffe),"Ico Report: world coffee production to decrease in 2019/20, small deficit expected",https://www.comunicaffe.com/ico-report-world-coffee-production-to-decrease-in-2019-20-small-deficit-expected/,"coffee year 2019/20 was projected at 0.9% lower with a 2.7% decline in Arabica output to 95.68 million bags, while Robusta production was expected to rise by 1.5% to 71.72 million bags",low,First ICO estimate (autumn 2019); summary did not name the page explicitly - matched by article title.
production_type_ico,Robusta,CY2019/20,71.72,million 60kg bags,ICO (reported by Comunicaffe),"Ico Report: world coffee production to decrease in 2019/20, small deficit expected",https://www.comunicaffe.com/ico-report-world-coffee-production-to-decrease-in-2019-20-small-deficit-expected/,"coffee year 2019/20 was projected at 0.9% lower with a 2.7% decline in Arabica output to 95.68 million bags, while Robusta production was expected to rise by 1.5% to 71.72 million bags",low,As above.
robusta_share_production_pct,World (ICO),CY2019/20,42.84,%,ICO (reported by Comunicaffe),"Ico Report: world coffee production to decrease in 2019/20, small deficit expected",https://www.comunicaffe.com/ico-report-world-coffee-production-to-decrease-in-2019-20-small-deficit-expected/,"coffee year 2019/20 was projected at 0.9% lower with a 2.7% decline in Arabica output to 95.68 million bags, while Robusta production was expected to rise by 1.5% to 71.72 million bags",low,DERIVED = 71.72/(95.68+71.72).
robusta_share_production_pct,World (USDA),2024/25,43.41,%,USDA FAS (reported by Comunicaffe; recorded in A_world_balance.csv),"Coffee: World Markets and Trade, June 2025 (as reported by Comunicaffe)",https://www.comunicaffe.com/usda-biannual-report-cuts-estimate-of-world-production-for-2024-25-to-174-4-million/,"Arabica production is estimated at 98.692 million ... Robusta production is up by 5%, to 75.703 million",medium,DERIVED = 75.703/(98.692+75.703); Jun 2025 vintage; values from A_world_balance.csv.
robusta_share_production_pct,World (USDA),2026/27,44.18,%,USDA FAS (reported by Comunicaffe; recorded in A_world_balance.csv),"Coffee: World Markets and Trade, July 2026 (as reported by Comunicaffe)",https://www.comunicaffe.com/usda-world-coffee-production-6-exports-9-and-global-consumption-3-6-set-to-reach-record-levels-in-2026-27,Arabica world production ... all-time high of 105.867 million ... Robusta output ... dropping to 83.8 million,medium,DERIVED = 83.8/(105.867+83.8); Jul 2026 vintage forecast; values from A_world_balance.csv. USDA: 2025/26 robusta output was an all-time high.
exports_country_total,Brazil,2024,50.44,million 60kg bags,Cecafe (reported by Comunicaffe),Cecafe: Brazil's coffee exports reached a new all-time high of 50.44 million bags in 2024,https://www.comunicaffe.com/cecafe-brazils-coffee-exports-reached-a-new-all-time-high-of-50-44-million-bags-in-2024/,Brazil's coffee exports reached a new all-time high of 50.44 million bags in 2024,medium,"Headline number; calendar 2024, all forms."
exports_country_robusta,Brazil (conilon),2024-07/2024-12,5.074338,million 60kg bags,Cecafe (reported by Comunicaffe),Cecafe: Brazil's coffee exports reached a new all-time high of 50.44 million bags in 2024,https://www.comunicaffe.com/cecafe-brazils-coffee-exports-reached-a-new-all-time-high-of-50-44-million-bags-in-2024/,"Robusta shipments reached 5,074,338 bags (+27.8%) in the first half of coffee year 2024/25 (July-December)",low,Page attribution NOT confirmed (search summary; candidates: this Comunicaffe/Cecafe article or USDA Brazil Coffee Annual BR2025-0013). Brazil crop-year basis Jul-Jun.
