dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
gdp_per_capita_usd,Philippines,2020,3227.58,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Philippines"",""PHL"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""3227.57910235199""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Philippines,2024,3984.83,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Philippines"",""PHL"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""3984.8315387656""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Brazil,2005,4827.78,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Brazil"",""BRA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""4827.78173074714""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Brazil,2010,11403.28,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Brazil"",""BRA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""11403.2821278747""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Brazil,2015,8936.20,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Brazil"",""BRA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""8936.19661712113""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Brazil,2020,7074.19,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Brazil"",""BRA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""7074.19378337644""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,Brazil,2024,10280.31,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Brazil"",""BRA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""10280.3148624429""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,"Korea, Rep.",2005,19402.50,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Korea, Rep."",""KOR"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""19402.5026259549""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,"Korea, Rep.",2010,23079.26,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Korea, Rep."",""KOR"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""23079.2601257735""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,"Korea, Rep.",2015,28737.44,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Korea, Rep."",""KOR"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""28737.4391706499""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,"Korea, Rep.",2020,31721.30,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Korea, Rep."",""KOR"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""31721.2989141857""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,"Korea, Rep.",2023,33121.37,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""Korea, Rep."",""KOR"",""GDP per capita (current US$)"" ... [2023] ""33121.3712885508""",medium,"2024 value blank in this WDI vintage, so 2023 given as latest. Official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD"
gdp_per_capita_usd,United States,2005,44123.40,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""United States"",""USA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""44123.3996470026""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,United States,2010,48642.63,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""United States"",""USA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""48642.6312088213""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,United States,2015,56849.47,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""United States"",""USA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""56849.4697923159""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,United States,2020,64401.51,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""United States"",""USA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""64401.5074354212""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,United States,2024,85809.90,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""United States"",""USA"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""85809.9003846356""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,World,2005,7276.28,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""World"",""WLD"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""7276.27561213148""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,World,2010,9530.01,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""World"",""WLD"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""9530.01080884583""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,World,2015,10175.41,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""World"",""WLD"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""10175.4094195078""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,World,2020,10963.18,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""World"",""WLD"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""10963.1756422364""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,World,2024,13673.00,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""World"",""WLD"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""13673.0039578901""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,East Asia & Pacific,2005,4893.12,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""East Asia & Pacific"",""EAS"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2005] ""4893.1213787835""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,East Asia & Pacific,2010,7760.45,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""East Asia & Pacific"",""EAS"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2010] ""7760.44827813549""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,East Asia & Pacific,2015,9657.53,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""East Asia & Pacific"",""EAS"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2015] ""9657.52889618953""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,East Asia & Pacific,2020,11595.29,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""East Asia & Pacific"",""EAS"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2020] ""11595.2940923559""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
gdp_per_capita_usd,East Asia & Pacific,2024,13349.08,current US$ per person,World Bank (WDI),"WDI NY.GDP.PCAP.CD bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/javamercy/GDP-analysis/blob/cad0968a730e39ba11790942335670c5838da161/data/API_NY.GDP.PCAP.CD_DS2_en_csv_v2_122367.csv,"""East Asia & Pacific"",""EAS"",""GDP per capita (current US$)"",""NY.GDP.PCAP.CD"" ... [2024] ""13349.0833109152""",medium,"Official WDI values read from an unmodified-looking copy of the World Bank bulk download (header 'Data Source: World Development Indicators', 'Last Updated Date 2025-07-01'); official page https://data.worldbank.org/indicator/NY.GDP.PCAP.CD. Retrieved via git because worldbank.org is egress-blocked."
urbanisation_pct,China,2005,42.52,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""China"",""CHN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2005] ""42.522""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,China,2010,49.23,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""China"",""CHN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2010] ""49.226""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,China,2015,55.50,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""China"",""CHN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2015] ""55.5""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,China,2020,61.43,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""China"",""CHN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2020] ""61.428""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,China,2024,65.54,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""China"",""CHN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2024] ""65.544""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,India,2005,29.23,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""India"",""IND"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2005] ""29.235""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,India,2010,30.93,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""India"",""IND"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2010] ""30.93""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,India,2015,32.78,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""India"",""IND"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2015] ""32.777""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,India,2020,34.93,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""India"",""IND"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2020] ""34.926""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,India,2024,36.87,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""India"",""IND"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2024] ""36.867""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,Indonesia,2005,45.94,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""Indonesia"",""IDN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2005] ""45.942""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
urbanisation_pct,Indonesia,2010,49.91,% of total population urban,World Bank (WDI; UN World Urbanization Prospects basis),"WDI SP.URB.TOTL.IN.ZS bulk CSV, Last Updated Date 2025-07-01 (copy hosted on GitHub)",https://github.com/NSAPH-Projects/causal-inference-co2/blob/9f2c6e7398c3fc3c66c3ebf372fb65b7c46c93b4/data/API_SP.URB.TOTL.IN.ZS_DS2_en_csv_v2_22447.csv,"""Indonesia"",""IDN"",""Urban population (% of total population)"",""SP.URB.TOTL.IN.ZS"" ... [2010] ""49.914""",medium,Official WDI values from a copy of the World Bank bulk download; official page https://data.worldbank.org/indicator/SP.URB.TOTL.IN.ZS. Retrieved via git because worldbank.org is egress-blocked.
