dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
consumption_abic_by_type,Brazil (soluble),2023,1.05,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,"4.9% represents instant coffee, with 1.05 million bags",high,Quote = WebSearch summary.
per_capita_kg,Brazil,2023,6.4,"kg/person/yr (green basis, per Embrapa)",ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,It is estimated that per capita consumption in the country was 6.4 kg during the analyzed period,medium,Green vs roasted basis not stated in summary (likely green). 2024 release says 2024 per capita (6.26 green) was -2.22% y/y due to IBGE population revision. Quote = WebSearch summary.
consumption_abic_by_region,Brazil - Southeast,2023,9.0,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,"The Southeast Region led consumption with 9.0 million bags (41.76% of the national total), followed by the Northeast Region with 5.82 million bags (26.9%)",high,Quote = WebSearch summary.
consumption_abic_by_region,Brazil - Northeast,2023,5.82,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,followed by the Northeast Region with 5.82 million bags (26.9%),high,Quote = WebSearch summary.
consumption_abic_by_region,Brazil - South,2023,3.18,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,"the South Region in third place (3.18 million bags), the North Region in fourth (1.86 million bags), and the Center-West Region in fifth (1.73 million bags)",high,Quote = WebSearch summary.
consumption_abic_by_region,Brazil - North,2023,1.86,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,the North Region in fourth (1.86 million bags),high,Quote = WebSearch summary.
consumption_abic_by_region,Brazil - Center-West,2023,1.73,million 60kg bags,ABIC / Embrapa Café,"Consumo interno dos Cafés do Brasil atinge 21,7 milhões de sacas (Agência Gov / Embrapa)",https://agenciagov.ebc.com.br/noticias/202402/artigo-consumo-interno-dos-cafes-do-brasil-atinge-21-7-milhoes-de-sacas-no-periodo-acumulado-de-doze-meses,the Center-West Region in fifth (1.73 million bags),high,Quote = WebSearch summary.
per_capita_kg,Brazil (green),2024,6.26,kg green coffee/person/yr,ABIC,Indicadores da Indústria de Café | 2024 - ABIC,https://estatisticas.abic.com.br/estatisticas/indicadores-da-industria/indicadores-da-industria-de-cafe-2024/,per capita consumption in Brazil between November 2023 and October 2024 was 6.26 kg per year of raw coffee and 5.01 kg per inhabitant per year of roasted and ground coffee,high,-2.22% y/y attributed to IBGE population growth/revision. Quote = WebSearch summary.
per_capita_kg,Brazil (roasted),2024,5.01,kg roasted coffee/person/yr,ABIC,Indicadores da Indústria de Café | 2024 - ABIC,https://estatisticas.abic.com.br/estatisticas/indicadores-da-industria/indicadores-da-industria-de-cafe-2024/,5.01 kg per inhabitant per year of roasted and ground coffee,high,Quote = WebSearch summary.
per_capita_kg_yoy_pct,Brazil,2024,-2.22,%,ABIC,Indicadores da Indústria de Café | 2024 - ABIC,https://estatisticas.abic.com.br/estatisticas/indicadores-da-industria/indicadores-da-industria-de-cafe-2024/,"This represented a decrease of 2.22% compared to the same period in the previous year, which is justified by the growth in Brazil's population according to IBGE data",high,Quote = WebSearch summary.
per_capita_kg,Brazil (green),2025,6.02,kg green coffee/person/yr,ABIC,"ABIC Indicadores da Indústria 2025 (PDF, Jan 2026)",https://www.abic.com.br/wp-content/uploads/2026/01/2026.02.Indicadores-da-Industria-2025_-Site.pdf,"The per capita consumption in Brazil was 6.02 kg/hab per year of green coffee and 4.82 kg/hab per year of roasted and ground coffee, considering the period between November 2024 and October 2025",high,-3.88% y/y. Quote = WebSearch summary.
per_capita_kg,Brazil (roasted),2025,4.82,kg roasted coffee/person/yr,ABIC,"ABIC Indicadores da Indústria 2025 (PDF, Jan 2026)",https://www.abic.com.br/wp-content/uploads/2026/01/2026.02.Indicadores-da-Industria-2025_-Site.pdf,4.82 kg/hab per year of roasted and ground coffee,high,Quote = WebSearch summary.
per_capita_kg_yoy_pct,Brazil,2025,-3.88,%,ABIC,"ABIC Indicadores da Indústria 2025 (PDF, Jan 2026)",https://www.abic.com.br/wp-content/uploads/2026/01/2026.02.Indicadores-da-Industria-2025_-Site.pdf,"The data shows a decrease of -3.88% compared to the same period of the previous year, though the decline in per capita consumption is partly related to the growth of the population base",high,Quote = WebSearch summary.
consumption_abic_ytd,Brazil (retail sales),2026-01 to 2026-08,13.69,million 60kg bags,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil / Reuters)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"coffee sales in Brazilian retail showed growth of 2.29% from January to August 2026 compared to the same period in 2025, with a total of 13.69 million 60-kg sacks sold",high,"Retail-channel measure (calendar YTD), not the full Nov-Oct annual total. Jan-Aug 2025 had fallen 5.4%. Quote = WebSearch summary."
consumption_abic_ytd_yoy_pct,Brazil (retail sales),2026-01 to 2026-08,2.29,%,ABIC,"Consumo de café no varejo do Brasil avança 2,29% no ano até agosto, diz Abic (Reuters via Investing.com)",https://br.investing.com/news/commodities-news/consumo-de-cafe-no-varejo-do-brasil-avanca-229-no-ano-ate-agosto-diz-abic-2072166,coffee sales in Brazilian retail showed growth of 2.29% from January to August 2026,high,Quote = WebSearch summary.
consumption_abic_ytd_yoy_pct,Brazil (retail sales),2025-01 to 2025-08,-5.4,%,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"This increase represents relief for the sector, partially reversing the 5.4% decline in consumption recorded in the same period in 2025",medium,Quote = WebSearch summary.
retail_price_abic,Brazil (traditional/extra-strong R&G),2026-08,49.50,BRL/kg,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"the traditional/extra-strong coffee dropping 21.22%, from R$62.83 to R$49.50 per kilogram",medium,Comparison base assumed Aug-2025 vs Aug-2026 (not explicit in summary). Quote = WebSearch summary.
retail_price_abic,Brazil (traditional/extra-strong R&G),2025-08,62.83,BRL/kg,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"the traditional/extra-strong coffee dropping 21.22%, from R$62.83 to R$49.50 per kilogram",low,Reference month of the R$62.83 base not explicit (assumed Aug-2025). Quote = WebSearch summary.
retail_price_abic_yoy_pct,Brazil (traditional/extra-strong R&G),2026-08,-21.22,%,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,the traditional/extra-strong coffee dropping 21.22%,medium,Quote = WebSearch summary.
retail_price_abic,Brazil (soluble),2026-08,203.64,BRL/kg,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"soluble coffee changing from R$252.36 to R$203.64/kg, a 19.31% decrease",medium,Quote = WebSearch summary.
retail_price_abic_yoy_pct,Brazil (soluble),2026-08,-19.31,%,ABIC,"Consumo de Café no Brasil Avança 2,29% no Ano até Agosto, Diz Abic (Forbes Brasil)",https://forbes.com.br/forbes-agro/2026/09/consumo-de-cafe-no-brasil-avanca-229-no-ano-ate-agosto-diz-abic/,"soluble coffee changing from R$252.36 to R$203.64/kg, a 19.31% decrease",medium,Quote = WebSearch summary.
retail_monthly_yoy_pct_abic,Brazil (retail sacks sold),2025-04,-15.96,%,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,"when comparing April 2024 and April 2025, there was a decrease of 15.96% in sacks sold",high,"CLARIFICATION: -15.96% is a single-month (Apr-2025 vs Apr-2024) retail sales comparison, NOT an annual total. Retail = 73-78% of domestic consumption. Quote = WebSearch summary."
retail_monthly_yoy_pct_abic,Brazil (retail sacks sold),2025-01,1.26,%,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,"January and February 2025 started with positive numbers (1.26% increase in January and 0.89% in February ...), March 2025 showed ... a 4.87% drop",high,Quote = WebSearch summary.
retail_monthly_yoy_pct_abic,Brazil (retail sacks sold),2025-02,0.89,%,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,0.89% in February compared to the same months in 2024,high,Quote = WebSearch summary.
retail_monthly_yoy_pct_abic,Brazil (retail sacks sold),2025-03,-4.87,%,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,March 2025 showed the first signs of decline with a 4.87% drop in sack sales,high,Quote = WebSearch summary.
retail_share_of_consumption_abic_min,Brazil,2025,73,% of domestic consumption,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,"The Abic data refers to coffee consumption in retail, which represents 73% to 78% of the country's internal consumption",high,Lower bound of ABIC-stated range 73-78%. Quote = WebSearch summary.
retail_share_of_consumption_abic_max,Brazil,2025,78,% of domestic consumption,ABIC,"Consumo de café cai 15,96%, diz Abic (Agência Brasil, May 2025)",https://agenciabrasil.ebc.com.br/economia/noticia/2025-05/consumo-de-cafe-cai-1596-diz-abic,"The Abic data refers to coffee consumption in retail, which represents 73% to 78% of the country's internal consumption",high,Upper bound of ABIC-stated range 73-78%. Quote = WebSearch summary.
consumption_abic,Brazil,2016,,million 60kg bags,ABIC,Consumo de café volta a crescer no Brasil durante a pandemia (Conexão Safra),https://conexaosafra.com/cafeicultura/consumo-cafe-volta-crescer-no-brasil-durante-pandemia/,"This total of 21.2 million bags is similar to what was recorded in 2016 and is the second highest in the historical series of ABIC, behind only 2017, when 22 million bags were consumed",low,GAP: 2016 (Nov-2015 to Oct-2016) level NOT directly retrieved (search budget exhausted). Indirect: 'similar to' 2020's 21.2; and 2017 = 21.99 at +3.6% implies ~21.2. Left blank per no-interpolation rule.
per_capita_kg,Brazil (roasted),1965,4.72,kg roasted coffee/person/yr,ABIC,Brasileiros nunca consumiram tanto café como em 2010 (Agrolink),https://www.agrolink.com.br/noticias/brasileiros-nunca-consumiram-tanto-cafe-como-em-2010_127528.html,"4.81 kg per person, which surpassed the 4.72 kg recorded in 1965, the previous record from 45 years earlier",medium,Historical benchmark. Quote = WebSearch summary.
consumption_abic_forecast_pct,Brazil,2013,3,% (upper bound of forecast growth),ABIC,"Consumo de café no Brasil crescerá até 3% em 2013, prevê Abic (Agrolink / Exame)",https://www.agrolink.com.br/noticias/consumo-de-cafe-no-brasil-crescera-ate-3--em-2013--preve-abic_165266.html,"Consumo de café no Brasil crescerá até 3% em 2013, prevê Abic",medium,Quote = page title. Outturn was -1.23% (first fall since 2003).
consumption_abic_forecast,Brazil,2016,21,million 60kg bags,ABIC,"Apesar da crise, consumo de café no Brasil em 2015 manteve ligeiro crescimento (Agrolink)",https://www.agrolink.com.br/noticias/apesar-da-crise--consumo-de-cafe-no-brasil-em-2015-manteve-ligeiro-crescimento_345917.html,"expectations were that demand would maintain moderate growth in 2016, reaching 21 million bags in the year",medium,Forecast made Jan 2016. Quote = WebSearch summary.
consumption_abic_forecast,Brazil,2018,22.8,million 60kg bags,ABIC,"Consumo de café no Brasil deve crescer para 22,8 mi sacas em 2018, diz Abic (Agrolink)",https://www.agrolink.com.br/noticias/consumo-de-cafe-no-brasil-deve-crescer-para-22-8-mi-sacas-em-2018--diz-abic_409365.html,"Consumo de café no Brasil deve crescer para 22,8 mi sacas em 2018, diz Abic",medium,Quote = page title. OLD methodology. ABIC 2017 indicators page summary gave 22.7 mn. Outturn under NEW methodology = 21.0 (old method ~23).
consumption_abic_forecast,Brazil,2019,21.7,million 60kg bags,ABIC,"Abic registra aumento de 4,8% no consumo de café no Brasil; revê metodologia (Agrolink) [attribution uncertain]",https://www.agrolink.com.br/noticias/abic-registra-aumento-de-4-8--no-consumo-de-cafe-no-brasil--reve-metodologia_415679.html,"Brazil would consume 21.7 million bags of coffee in 2019 and 23.3 million in 2021, according to the new methodology",low,"Summary attribution among results not explicit. Outturn 2019 = 20.9 (i.e., a decline)."
consumption_abic_forecast,Brazil,2021,23.3,million 60kg bags,ABIC,"Abic registra aumento de 4,8% no consumo de café no Brasil; revê metodologia (Agrolink) [attribution uncertain]",https://www.agrolink.com.br/noticias/abic-registra-aumento-de-4-8--no-consumo-de-cafe-no-brasil--reve-metodologia_415679.html,"Brazil would consume 21.7 million bags of coffee in 2019 and 23.3 million in 2021, according to the new methodology",low,Forecast made Feb 2019; outturn 2021 = 21.5.
consumption_abic_forecast_pct,Brazil,2026,2.5,%,ABIC,"Consumo de café deve crescer 2,5% em 2026, prevê Abic (AF News)",https://afnews.com.br/consumo-de-cafe-deve-crescer-25-em-2026-preve-abic/,"Consumo de café deve crescer 2,5% em 2026, prevê Abic",medium,Quote = page title. Applied to 2025's 21.41 this would be ~21.9-22.0 mn (not recorded as a value). Also recorded by workstream F.
consumption_abic_ytd_yoy_pct,Brazil (retail sales),2026-01 to 2026-04,2.44,%,ABIC,"Consumo de Café no Brasil Sobe 2,44% no 1º Quadrimestre, Indica Abic (Forbes Brasil, May 2026)",https://forbes.com.br/forbes-agro/2026/05/consumo-de-cafe-no-brasil-sobe-244-no-1o-quadrimestre-indica-abic/,"Consumo de Café no Brasil Sobe 2,44% no 1º Quadrimestre, Indica Abic",medium,Quote = page title. Jan-Apr 2026 vs Jan-Apr 2025.
consumption_abic_ytd,Brazil (retail sales),2026-01 to 2026-04,4.9,million 60kg bags,ABIC,"Consumo de Café no Brasil Sobe 2,44% no 1º Quadrimestre, Indica Abic (Forbes Brasil, May 2026)",https://forbes.com.br/forbes-agro/2026/05/consumo-de-cafe-no-brasil-sobe-244-no-1o-quadrimestre-indica-abic/,"consumo de café no Brasil subiu 2,44% no primeiro quadrimestre ... 4,9 milhões de sacas",medium,CROSS-REF: value captured by workstream F (F_marginal_buyers.csv) WebSearch in this session; not re-searched by D.
consumption_abic_quadrimester_pct,Brazil (retail sales),2026-05 to 2026-08,4.65,%,ABIC,"Consumo de café no Brasil cresce 4,65% no 2º quadrimestre impulsionado por queda nos preços ao consumidor (Times Brasil | CNBC)",https://timesbrasil.com.br/brasil/consumo-de-cafe-no-brasil-cresce-465-no-segundo-quadrimestre-impulsionado-por-queda-nos-precos-ao-consumidor/,"Consumo de café no Brasil cresce 4,65% no 2º quadrimestre impulsionado por queda nos preços ao consumidor",low,"Quote = page title. Comparison basis unclear: if y/y, it is arithmetically inconsistent with Jan-Apr 4.9 mn (+2.44%) and Jan-Aug 13.69 mn (+2.29%), which imply May-Aug ~+2.2% y/y. Possibly different basis/revision; verify."
retail_price_abic,"Brazil (Southeast, R&G avg)",2025-07,70.52,BRL/kg,ABIC,"ABIC Indicadores da Indústria 2025 (PDF, Jan 2026)",https://www.abic.com.br/wp-content/uploads/2026/01/2026.02.Indicadores-da-Industria-2025_-Site.pdf,"No Sudeste, o valor médio do café torrado e moído subiu 5,8% em 2025, fechando o ano em R$ 59,96 por quilo ... julho ... R$ 70,52 por quilo",medium,CROSS-REF: quote captured by workstreams F/G WebSearch of the ABIC PDF (same session). Peak month of 2025.
green_cost_abic_yoy_pct,Brazil,2021,155,%,ABIC,"Preço do grão de café sobe 155% em 2021, diz Abic; para consumidor, alta foi de 52% (CNN Brasil)",https://www.cnnbrasil.com.br/agro/preco-da-materia-prima-do-cafe-tem-alta-de-155-em-2021-diz-abic/,"Preço do grão de café sobe 155% em 2021, diz Abic; para consumidor, alta foi de 52%",medium,Quote = page title. Raw-material (green) cost to roasters.
retail_price_abic_yoy_pct,Brazil,2021,52,%,ABIC,"Preço do grão de café sobe 155% em 2021, diz Abic; para consumidor, alta foi de 52% (CNN Brasil)",https://www.cnnbrasil.com.br/agro/preco-da-materia-prima-do-cafe-tem-alta-de-155-em-2021-diz-abic/,"Preço do grão de café sobe 155% em 2021, diz Abic; para consumidor, alta foi de 52%",medium,Quote = page title. Partial pass-through (52% vs 155%).
brazil_share_world_consumption,Brazil,2007,14,% of world demand,ABIC,Consumo de café supera 17 milhões de sacas em 2007 (Agrolink),https://www.agrolink.com.br/noticias/consumo-de-cafe-supera-17-milhoes-de-sacas-em-2007_62199.html,"also represented 14% of world demand, according to Abic president Guivan Bueno",medium,Quote = WebSearch summary. Embrapa later headline: 'Consumo interno dos Cafés do Brasil representa 13% da demanda mundial' (year not captured).
consumption_abic_yoy_pct,Brazil (ABIC member firms),2024,1.77,%,ABIC,"Consumo doméstico de café cresceu 1,1% em 2024 - ABIC (SAFRAS & Mercado)",https://safras.com.br/consumo-domestico-de-cafe-cresceu-11-em-2024-abic/,"as indústrias associadas tiveram uma variação positiva de 1,77, já as não-associadas uma variação negativa de 0,66",medium,ABIC reads it as a preference for certified coffees. Quote = WebSearch summary.
consumption_abic_yoy_pct,Brazil (non-member firms),2024,-0.66,%,ABIC,"Consumo doméstico de café cresceu 1,1% em 2024 - ABIC (SAFRAS & Mercado)",https://safras.com.br/consumo-domestico-de-cafe-cresceu-11-em-2024-abic/,"já as não-associadas uma variação negativa de 0,66",medium,Quote = WebSearch summary.
consumption_usda,Brazil,2005/06-2026/27,,,USDA FAS (PSD / GAIN Brazil Coffee Annual),,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Indonesia,2005/06-2026/27,,,USDA FAS (GAIN Indonesia Coffee Annual) / ICO / BPS / AEKI,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Ethiopia,2005/06-2026/27,,,USDA FAS (GAIN Ethiopia Coffee Annual) / ECTA,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Philippines,2005/06-2026/27,,,USDA FAS / PCA,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Vietnam,2005/06-2026/27,,,USDA FAS (GAIN Vietnam Coffee Annual) / VICOFA,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Mexico,2005/06-2026/27,,,USDA FAS (GAIN Mexico Coffee Annual) / AMECAFE,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Colombia,2005/06-2026/27,,,USDA FAS (GAIN Colombia Coffee Annual) / FNC,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,India,2005/06-2026/27,,,USDA FAS (GAIN India Coffee Annual) / Coffee Board of India,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_usda,Peru; Honduras; Uganda; Kenya,2005/06-2026/27,,,USDA FAS / ICO / national boards,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
consumption_exporting_ico,Exporting countries (ICO),CY2005/06 and latest,,,ICO,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
conilon_share_blend,Brazil (roasting industry),2005-2025,,,ABIC / Cecafé / Embrapa / Conab,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
coffee_flavoured_drink_substitutes,Brazil ('bebida sabor café' / pó para preparo),2025,,,ABIC / MAPA / press,,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
retail_price_abic,"Brazil (annual average R&G, BRL/kg)",2005-2024,,,ABIC (Preço no varejo statistics page),,,,low,"GAP - NOT FOUND: session-wide WebSearch budget (200 calls, shared by all workstreams) was exhausted before this target was searched; direct fetch blocked by egress policy. Value intentionally blank."
